what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1226849836942
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1226849837036
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849844314
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849847944
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849849345
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849850104
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849850193
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849851262
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1226849861697
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849865599
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849883942
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849885038
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849885784
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1226849895754
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849895765
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226850716924
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226850727304
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226850737545
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineStart,1226850741433
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineStart,1226850741629
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1226850742037
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226850743084
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226850751746
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1226850754839
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226850756641
