what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1271448918227
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1271448923158
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1271448923189
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1271448923442
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271448948386
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1271448950502
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271448950571
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271448960188
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271448963197
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271448978368
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1271448980163
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271448980184
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271449133825
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271449223637
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271449334644
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271449337593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271449346624
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271449347074
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271449347175
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271449350183
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1271449356006
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271449367342
failed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1271449368803
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271449368895
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271449375841
