what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1226867999982
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1226868003382
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1226868013951
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868018628
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868019911
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868020019
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868021090
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868028886
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868033097
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1226868046199
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1226868050795
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1226868053386
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1226868072666
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226868075711
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineEnd,1226868075998
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.cut,1226868076466
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1226868077224
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226868084112
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1226868085407
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868087664
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868088106
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868088224
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868090049
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868097963
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226868117372
