what,kind,bundleId,bundleVersion,description,time
started,bundle,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt,1231271667901
started,bundle,com.android.ide.eclipse.common,0.8.0.v200809220836-110569,com.android.ide.eclipse.common,1231271667902
started,bundle,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms,1231271667902
started,bundle,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors,1231271667902
started,bundle,org.eclipse.epp.usagedata.ui,1.0.0.R200806162215,org.eclipse.epp.usagedata.ui,1231271668925
started,bundle,org.eclipse.epp.usagedata.recording,1.1.0.R200906100410,"org.eclipse.epp.usagedata.recording",1271020433748
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1271020433765
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1271020433765
started,bundle,org.eclipse.sequoyah.device.backward,0.5.0.20100311-0758_incubation,"org.eclipse.sequoyah.device.backward",1271020433796
started,bundle,com.motorola.studio.android.handset,1.2.0.release,"com.motorola.studio.android.handset",1271020433853
started,bundle,com.motorola.studio.android.remote,1.2.0.release,"com.motorola.studio.android.remote",1271020433874
started,bundle,org.eclipse.sequoyah.device.framework.wizard,0.5.0.20100311-0758_incubation,"org.eclipse.sequoyah.device.framework.wizard",1271020433916
started,bundle,org.eclipse.sequoyah.localization.tools,0.5.0.20100311-0758_incubation,"org.eclipse.sequoyah.localization.tools",1271020433923
started,bundle,org.eclipse.sequoyah.localization.android,0.5.0.20100311-0758_incubation,"org.eclipse.sequoyah.localization.android",1271020433945
error,log,,,"Failed to load properties file for project 'Notepad3sol'",1271020434020
error,log,,,"Failed to load properties file for project 'Notepad3sol'",1271020434021
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1271020434024
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1271020434067
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1271020434069
error,log,,,"Failed to load properties file for project 'buzz1'",1271020434115
error,log,,,"Failed to load properties file for project 'buzz1'",1271020434116
error,log,,,"Failed to load properties file for project 'notepad3'",1271020434125
error,log,,,"Failed to load properties file for project 'notepad3'",1271020434125
started,bundle,com.motorola.studio.android.device.service.console,1.1.0.release,"com.motorola.studio.android.device.service.console",1271020434173
started,bundle,com.motorola.studio.android.service.ddms.services,1.0.0.release,"com.motorola.studio.android.service.ddms.services",1271020434196
started,bundle,com.motorola.studio.android.service.deploy,1.1.0.release,"com.motorola.studio.android.service.deploy",1271020434199
started,bundle,com.motorola.studio.android.emulator.service.lang,0.5.0.release,"com.motorola.studio.android.emulator.service.lang",1271020434210
started,bundle,com.motorola.studio.android.emulator.service.reset,0.5.0.release,"com.motorola.studio.android.emulator.service.reset",1271020434216
started,bundle,com.motorola.studio.android.emulator.service.start,0.5.0.release,"com.motorola.studio.android.emulator.service.start",1271020434233
started,bundle,com.motorola.studio.android.emulator.logic,1.1.0.release,"com.motorola.studio.android.emulator.logic",1271020434233
