what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271455902679
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271455903924
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271455925524
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271455930339
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271455930868
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1271455946188
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271455949928
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271455951437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1271455963938
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271455965110
executed,command,com.motorola.studio.android.launch,1.1.0.release,"com.motorola.studio.android.launch.android.app.run",1271455976848
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271455977193
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271455978198
run,application_management,com.motorola.studio.android.launch,1.1.0.release,"device=emulator|use_vdl=n|prj_target=Android 2.0.1|target=Android 2.0.1",1271455978557
executed,command,com.motorola.studio.android.launch,1.1.0.release,"com.motorola.studio.android.launch.android.app.run",1271455985895
run,application_management,com.motorola.studio.android.launch,1.1.0.release,"device=emulator|use_vdl=n|prj_target=Android 2.0.1|target=Android 2.0.1",1271455985931
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271455990818
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271456019776
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271456019830
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271456020704
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271456047966
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271456066625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271456067435
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271456072873
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1271456074966
