what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226853586009
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226853586194
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineEnd,1226853586447
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.cut,1226853586966
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1226853588965
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226853593254
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226853593862
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1226853594132
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226853601129
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1226853601360
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226853608515
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1226853608728
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226853615058
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1226853615280
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1226853620745
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226853623619
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226853625505
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226853625645
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226853626908
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226853642962
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226853645347
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProblemView,1226853645385
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1226853649691
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.views.showView,1226853649705
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226853656283
