what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852469867
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852489876
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852507146
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852517251
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1226852520730
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1226852521216
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1226852522802
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852524149
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852524853
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852526653
activated,perspective,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugPerspective,1226852538372
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852538444
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1226852547850
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1226852548683
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1226852549132
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1226852549554
activated,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugView,1226852551037
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.Resume,1226852551094
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852552569
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852558980
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1226852560766
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1226852560943
activated,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugView,1226852561986
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.Resume,1226852562070
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852563648
