what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.VariableView,1226852175272
activated,perspective,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.JavaPerspective,1226852176509
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1226852176569
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.callhierarchy.view,1226852209974
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.callhierarchy.view,1226852210018
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy,1226852210093
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1226852212251
started,bundle,com.mountainminds.eclemma.core,1.3.2,com.mountainminds.eclemma.core,1226852214146
started,bundle,com.mountainminds.eclemma.ui,1.3.2,com.mountainminds.eclemma.ui,1226852214158
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852215461
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852217671
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852217838
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852221437
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.callhierarchy.view,1226852223342
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1226852227323
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.callhierarchy.view,1226852228971
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.SourceView,1226852235877
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.SourceView,1226852235894
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.callhierarchy.view,1226852237042
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852247000
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1226852250270
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852250293
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226852251338
activated,perspective,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugPerspective,1226852256371
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1226852256410
